train_number,day_of_week,month,scheduled_hour,prev_station_delay,distance_from_origin,is_express,delay_minutes
12601,1,4,21,2.7,335.2,1,1.0
12601,1,2,6,4.3,176.0,1,6.9
12625,4,4,8,12.9,524.5,1,29.9
16606,5,1,6,1.7,502.5,1,6.3
12626,3,11,12,0.0,248.8,1,6.3
16604,1,5,15,10.5,774.2,1,19.7
16606,3,9,9,10.0,358.7,1,12.7
66302,2,2,23,18.8,265.0,0,10.8
12602,1,1,7,19.5,795.4,1,18.6
16336,5,12,14,3.6,785.3,1,5.1
66302,1,7,8,26.8,305.4,0,34.6
56361,0,2,19,2.9,74.3,0,0.0
12431,1,10,21,3.0,497.4,1,5.9
16526,3,6,5,32.1,358.0,1,36.7
66301,3,5,12,4.7,208.2,0,11.6
16334,3,7,21,9.0,97.7,1,13.9
16525,0,1,15,8.9,518.2,1,13.0
12076,5,3,8,10.1,707.9,1,15.3
16650,6,12,7,12.7,378.9,1,26.1
16606,5,1,22,26.8,373.3,1,19.1
56362,5,7,4,10.2,327.8,0,18.2
12082,6,4,6,4.8,442.4,1,0.0
66303,2,7,17,36.6,778.6,0,30.2
12082,1,8,18,8.2,783.1,1,15.0
16334,1,1,9,6.0,231.3,1,2.4
16526,3,2,23,0.4,464.5,1,6.7
16526,6,4,8,1.3,388.8,1,2.0
66303,0,11,7,12.5,645.9,0,15.6
16525,6,6,20,0.3,382.3,1,11.5
66302,5,7,11,14.5,540.0,0,6.9
12602,5,12,19,3.0,335.4,1,0.0
16329,5,8,15,34.2,431.7,1,26.6
56361,6,5,8,24.0,633.4,0,15.9
66301,1,5,15,12.4,628.8,0,12.0
16650,4,3,16,8.5,356.6,1,10.9
12082,2,9,20,5.5,292.4,1,5.2
12626,1,6,5,20.3,705.5,1,25.3
56361,0,6,20,36.3,792.7,0,55.3
16329,4,9,7,0.0,10.1,1,0.0
16336,5,1,6,2.8,248.7,1,0.0
12602,6,8,16,24.7,306.3,1,21.1
66301,0,5,6,4.4,194.4,0,0.0
16650,1,5,16,6.2,404.1,1,2.2
56361,0,2,8,4.9,722.3,0,0.0
16606,5,3,4,20.2,85.1,1,21.4
16526,4,12,17,4.5,209.9,1,8.3
66304,2,5,12,12.7,460.9,0,15.1
16329,0,7,12,14.5,435.5,1,13.6
12082,5,5,19,8.2,641.7,1,4.6
16329,2,12,13,0.0,54.9,1,7.2
12076,4,9,16,7.7,639.8,1,7.1
12601,0,2,10,34.2,246.2,1,28.4
56362,6,7,20,2.2,248.6,0,10.7
16329,2,9,8,14.4,561.7,1,12.7
12082,2,11,6,2.9,482.1,1,9.4
16526,1,2,13,15.7,466.6,1,10.6
16526,2,3,6,2.1,149.3,1,0.0
66301,6,3,13,3.8,339.1,0,11.3
66303,3,1,20,24.5,410.7,0,27.1
12431,1,7,12,10.8,222.1,1,11.3
66302,3,11,9,13.1,80.6,0,19.7
12431,1,3,13,13.5,385.5,1,18.7
16346,0,11,12,4.2,234.0,1,3.8
16604,6,1,14,3.7,126.7,1,2.7
16525,5,1,5,26.7,528.0,1,25.6
12625,1,8,5,21.4,225.7,1,28.7
16525,6,1,11,0.0,271.5,1,16.4
16629,2,12,14,5.8,745.9,1,0.0
66301,1,4,13,18.6,515.2,0,20.4
16329,5,9,23,4.3,92.0,1,0.0
16334,1,6,7,12.2,357.1,1,16.1
12082,2,7,9,8.0,328.1,1,10.2
12625,4,6,22,23.2,196.6,1,26.6
16346,2,8,15,13.3,123.2,1,18.9
12602,4,8,19,5.1,84.2,1,19.4
12601,6,1,21,5.8,416.9,1,0.0
16334,3,12,19,5.7,494.8,1,0.8
56362,5,11,8,7.3,749.7,0,9.6
16334,3,12,16,3.6,673.3,1,7.3
66301,1,12,12,40.8,227.0,0,40.8
16629,3,1,10,8.8,475.8,1,18.0
16606,0,11,9,12.9,71.3,1,7.8
12082,6,6,13,5.8,183.1,1,17.1
16334,1,4,14,0.0,392.9,1,6.5
12601,1,9,7,16.4,456.0,1,5.2
16606,6,6,23,62.7,129.5,1,64.1
56361,6,7,12,3.5,26.6,0,21.0
12601,2,7,18,9.8,520.4,1,4.6
16525,5,11,17,10.2,165.2,1,10.5
16336,4,12,20,7.4,226.2,1,6.0
66302,6,2,9,18.1,400.1,0,21.9
12626,3,7,21,30.9,218.1,1,24.8
16526,2,1,10,29.9,310.0,1,26.8
16650,4,3,11,19.6,329.4,1,19.5
16346,2,2,11,6.7,690.0,1,12.9
16650,4,4,5,3.7,255.5,1,1.9
66302,2,6,22,31.6,269.8,0,31.1
12625,4,11,5,11.0,247.5,1,9.0
16604,5,11,21,0.0,205.8,1,8.4
66301,1,5,12,10.2,620.7,0,1.9
12625,5,5,6,5.9,651.6,1,12.2
12626,6,7,5,5.4,443.4,1,9.0
16606,4,12,23,7.7,751.5,1,9.2
16629,0,9,21,8.0,658.3,1,3.4
12626,3,8,20,15.9,220.2,1,29.2
12601,6,8,20,4.2,704.5,1,8.5
12625,2,4,10,10.3,634.4,1,13.5
16606,5,1,18,5.4,460.2,1,1.9
66301,0,11,19,7.0,59.1,0,13.1
16526,5,8,14,17.2,33.2,1,15.7
12626,2,6,18,67.7,77.5,1,89.3
12431,6,4,8,14.4,653.6,1,18.7
66304,3,2,23,34.2,730.9,0,43.0
66301,0,10,22,3.1,508.7,0,1.6
16606,2,3,9,5.2,640.2,1,1.3
16525,0,12,19,9.1,786.8,1,3.0
16525,5,4,23,12.7,120.3,1,2.9
12602,5,3,22,0.0,239.9,1,8.6
56362,3,8,16,22.8,314.4,0,28.1
16334,6,1,17,5.8,280.3,1,15.2
12431,0,3,5,12.6,618.9,1,12.3
16334,2,12,23,13.1,188.4,1,16.1
12626,5,6,12,0.2,728.8,1,5.2
16336,4,10,12,31.4,689.6,1,29.1
12626,3,12,17,3.7,733.8,1,5.8
56361,1,4,12,2.1,272.7,0,2.9
16604,6,9,19,8.4,737.4,1,4.8
12431,0,12,15,5.1,437.2,1,8.1
12626,2,5,22,1.7,793.3,1,15.6
56361,6,3,5,22.5,793.5,0,26.7
66302,6,12,19,15.3,774.5,0,12.5
66302,4,6,18,22.4,659.0,0,12.2
12431,0,10,8,41.1,777.0,1,31.2
12082,4,1,23,6.7,657.0,1,0.0
16629,0,8,15,8.9,293.1,1,6.2
66303,4,6,5,18.2,568.0,0,7.1
66304,4,12,20,3.9,304.3,0,18.1
66301,4,11,4,28.4,33.4,0,31.5
16334,4,11,18,59.6,674.8,1,57.2
16329,5,12,13,7.0,12.1,1,1.4
66304,2,4,16,18.8,682.5,0,14.1
16329,5,2,22,5.8,83.3,1,6.7
66304,1,1,16,8.4,643.6,0,8.3
66304,3,3,23,39.3,407.6,0,58.8
66301,1,7,4,31.4,665.9,0,19.9
12431,6,7,15,0.9,339.8,1,10.3
12082,4,8,14,10.9,292.2,1,8.4
16525,6,7,9,3.2,103.2,1,7.3
56362,3,11,23,40.8,161.0,0,41.4
16526,2,10,7,15.9,93.5,1,12.6
12082,2,3,10,0.0,564.6,1,9.1
16650,4,10,20,4.0,253.9,1,10.3
16334,0,8,9,19.4,262.6,1,26.1
66302,0,12,11,1.8,787.0,0,11.0
16336,6,12,21,11.4,575.2,1,13.4
12076,6,9,13,2.3,687.9,1,0.0
66303,2,10,23,13.5,120.0,0,5.7
56361,0,3,22,23.2,324.5,0,30.6
16346,3,9,9,0.2,333.4,1,6.0
12601,1,8,14,14.2,623.7,1,12.0
16650,2,8,16,34.2,516.2,1,22.5
16650,0,10,10,2.4,672.1,1,0.0
66303,4,5,6,10.4,368.0,0,19.6
16604,0,11,18,17.7,96.5,1,9.9
16329,5,6,11,16.4,778.1,1,11.2
16329,0,7,21,5.3,695.3,1,7.3
16606,6,1,20,20.0,101.4,1,25.6
56361,2,2,22,3.2,581.3,0,10.4
12602,2,9,14,14.3,519.1,1,10.2
56361,6,5,19,8.7,352.5,0,3.5
16606,1,12,6,1.0,56.5,1,8.2
12082,3,9,23,11.7,344.7,1,11.4
66304,2,12,20,87.4,338.7,0,87.9
56362,3,5,20,9.0,716.4,0,11.7
16526,4,12,7,24.8,770.8,1,32.4
66304,6,6,5,21.8,322.8,0,30.5
66302,5,6,16,0.0,135.4,0,6.4
12626,1,10,14,17.0,155.1,1,20.5
16604,3,6,4,12.8,184.3,1,10.0
12431,0,3,20,0.9,141.5,1,11.8
16346,6,3,7,13.5,620.5,1,8.1
56362,4,11,5,0.4,332.7,0,0.0
66303,1,6,7,8.6,656.7,0,0.0
12626,2,10,12,5.4,167.9,1,7.4
12082,4,12,9,3.5,306.6,1,1.1
66303,6,7,18,45.8,73.9,0,45.1
66304,4,2,13,12.0,429.9,0,18.4
12602,6,3,14,4.2,676.5,1,18.8
56361,1,5,12,0.0,318.0,0,6.7
16650,4,2,14,10.3,380.6,1,13.7
16606,5,8,5,0.0,605.8,1,8.9
16650,2,8,12,2.6,307.9,1,4.1
66302,0,1,19,10.2,458.5,0,18.0
56361,6,1,4,3.0,678.7,0,0.0
66302,3,1,21,2.7,45.7,0,18.0
12431,6,7,11,2.6,127.8,1,0.9
12602,3,9,23,7.3,512.0,1,5.2
66302,0,10,8,11.3,739.5,0,17.7
16526,6,3,14,8.7,150.7,1,5.1
66301,0,11,23,14.6,473.6,0,13.3
66301,2,3,12,20.3,238.0,0,27.7
12076,5,6,15,23.0,736.5,1,18.7
12431,3,7,23,4.3,405.5,1,6.0
56361,1,12,12,10.6,66.8,0,9.3
12082,4,10,8,7.1,271.5,1,2.9
16329,3,11,12,6.6,392.3,1,5.1
56362,1,8,16,13.9,421.0,0,5.8
16629,5,1,20,8.0,471.1,1,16.9
16346,0,12,4,6.8,65.4,1,2.1
16606,5,7,18,23.6,793.7,1,37.7
66302,4,5,14,12.5,440.5,0,16.7
16650,6,2,23,2.6,109.5,1,5.1
16606,6,1,23,16.6,795.2,1,20.1
12076,5,7,6,0.0,185.9,1,6.4
66304,0,4,15,17.3,265.7,0,19.2
16329,3,7,11,12.9,313.3,1,13.7
12076,3,10,4,2.5,389.9,1,0.0
16336,6,12,23,19.4,671.6,1,32.0
12601,3,1,9,14.5,777.3,1,18.7
12601,6,3,11,7.9,14.1,1,20.2
16629,1,6,16,12.0,613.1,1,20.9
16650,4,8,14,11.7,419.6,1,18.0
12076,4,8,15,12.8,687.2,1,8.5
66303,4,11,21,11.5,659.6,0,14.7
16650,1,11,4,11.8,718.5,1,2.2
16334,5,6,4,3.0,733.1,1,7.1
16525,3,11,11,6.7,615.5,1,2.6
16525,5,4,4,6.0,704.0,1,3.2
12602,1,5,14,19.2,797.9,1,21.6
12076,5,4,5,11.4,23.1,1,15.6
66302,6,4,20,4.5,701.2,0,5.2
12076,1,4,5,5.1,648.6,1,10.8
16346,0,5,15,14.0,720.4,1,18.8
16525,2,12,12,7.7,366.6,1,4.6
16629,2,9,21,14.8,359.0,1,30.9
66301,1,12,20,1.3,127.0,0,13.0
66303,4,3,8,4.9,77.0,0,8.9
16526,5,6,13,10.8,314.0,1,11.2
16629,1,3,9,1.6,633.1,1,4.8
16334,5,2,22,1.4,15.1,1,3.3
16604,0,2,15,15.2,284.8,1,13.6
66303,4,12,16,14.5,382.5,0,6.9
12082,5,5,10,5.2,113.1,1,0.0
12626,4,9,18,2.4,368.1,1,9.0
66302,2,12,16,1.3,404.5,0,0.0
12076,2,5,9,5.1,510.2,1,12.8
66303,0,10,19,19.3,698.2,0,7.0
12625,1,8,21,4.3,733.6,1,4.8
16334,6,7,16,6.3,258.2,1,3.5
16526,2,7,15,13.1,648.9,1,3.2
66304,4,2,8,27.2,261.6,0,21.8
16604,5,10,13,14.4,30.8,1,26.7
16604,4,8,12,3.0,186.6,1,6.0
12431,6,12,20,10.6,59.9,1,19.5
16525,3,9,8,4.1,62.8,1,5.0
16525,2,9,4,11.2,436.5,1,0.1
16334,0,3,8,25.2,246.8,1,22.5
56361,3,6,6,18.0,657.6,0,9.1
16606,0,7,14,37.0,377.5,1,43.1
12082,1,9,14,1.8,464.8,1,0.0
16629,1,8,6,10.0,710.4,1,17.3
16329,4,4,17,15.3,117.6,1,21.7
16336,2,12,22,20.4,77.0,1,30.1
56362,2,11,12,6.2,511.2,0,5.7
12076,5,5,13,9.7,614.5,1,9.0
12626,6,6,23,13.9,415.0,1,11.0
12626,6,4,8,31.8,343.7,1,50.2
66301,4,5,7,19.4,179.4,0,26.6
66302,2,4,9,7.3,362.6,0,3.5
66301,3,4,13,65.8,739.8,0,50.3
16336,0,2,7,5.8,669.9,1,7.6
16346,1,7,7,13.7,482.9,1,8.9
12601,5,10,12,3.0,583.5,1,11.5
66304,6,7,23,1.9,283.4,0,0.0
66301,1,10,15,31.6,331.6,0,35.7
66302,4,11,20,2.6,55.6,0,2.7
56361,0,2,7,8.5,226.7,0,9.8
16650,2,4,19,2.3,430.6,1,8.5
16629,3,3,15,0.0,320.8,1,2.0
16334,4,9,17,60.8,105.8,1,69.7
56362,1,2,23,2.8,368.3,0,14.2
16525,5,7,9,13.3,278.2,1,29.8
16526,4,2,22,3.9,401.4,1,5.8
16629,6,12,6,3.8,681.4,1,0.0
12601,5,11,14,2.2,780.0,1,7.2
12601,0,3,18,20.2,177.0,1,25.9
16606,3,12,22,6.8,174.3,1,14.0
66304,6,11,10,9.7,48.8,0,15.0
12431,2,6,22,9.5,443.4,1,14.3
66302,2,11,10,10.7,714.5,0,7.7
56361,1,12,7,16.3,232.3,0,28.3
12626,6,8,16,16.2,452.9,1,21.9
16346,3,2,12,18.3,198.4,1,13.2
56361,4,9,6,36.1,47.2,0,47.7
12076,3,12,18,17.3,491.5,1,21.2
66303,5,12,18,22.4,490.8,0,22.8
16525,2,11,14,2.8,565.1,1,1.7
16629,0,1,9,16.6,671.9,1,9.1
16334,5,10,6,11.6,281.0,1,21.2
66304,2,3,10,15.6,459.7,0,15.7
12601,0,7,11,7.1,85.3,1,8.1
16650,6,1,19,0.0,754.5,1,6.1
16334,5,4,9,6.4,108.4,1,31.7
12626,1,8,10,23.3,717.6,1,42.9
16526,4,4,13,4.8,264.4,1,0.2
16334,2,2,14,26.8,43.4,1,25.5
16346,4,1,7,9.2,336.5,1,17.5
12076,1,7,23,10.2,532.2,1,10.7
12082,3,5,19,6.8,283.9,1,8.6
66302,3,10,21,20.5,561.9,0,24.2
12431,4,11,4,10.9,221.3,1,10.5
66303,4,2,17,3.2,483.5,0,9.2
12626,1,6,20,29.2,68.4,1,25.7
16606,2,12,7,0.0,325.9,1,3.0
56361,4,3,6,4.7,412.3,0,10.1
66303,3,4,8,96.6,549.0,0,90.5
56362,5,11,20,29.7,372.6,0,35.8
66303,0,12,14,1.8,666.3,0,7.0
12082,0,7,5,16.8,621.1,1,27.2
16525,1,7,19,6.7,316.4,1,4.6
16526,0,8,18,19.1,716.9,1,24.9
66301,1,12,22,4.5,641.0,0,3.2
16525,2,7,11,10.8,512.5,1,10.8
12601,1,12,5,18.3,626.7,1,18.7
56361,3,10,19,31.3,181.5,0,31.9
16650,2,12,14,4.1,201.8,1,1.5
16346,2,10,11,14.2,434.3,1,26.0
12076,5,6,23,6.9,395.2,1,4.9
16604,4,5,7,3.3,750.3,1,12.4
16629,1,11,21,0.2,730.6,1,8.4
12076,2,12,11,0.0,543.4,1,7.3
12626,2,12,6,6.8,354.8,1,0.0
12625,6,7,22,10.0,778.5,1,11.1
12626,5,5,23,11.7,711.1,1,24.7
16336,4,5,10,0.0,78.8,1,0.0
16336,0,3,17,6.0,227.0,1,11.8
12601,2,10,21,1.2,444.1,1,7.4
12076,1,5,4,1.4,22.4,1,10.7
12602,1,4,14,9.4,586.8,1,21.7
66304,6,5,20,0.0,41.8,0,0.0
16329,2,5,23,7.6,277.5,1,0.0
16346,1,12,20,1.7,671.1,1,11.4
16606,1,10,8,14.3,208.4,1,13.7
16629,5,8,17,28.0,798.9,1,17.8
16526,4,1,6,4.3,69.6,1,8.7
16650,6,12,22,11.2,564.5,1,8.6
16346,4,9,23,8.1,36.3,1,7.1
16650,0,7,21,12.8,315.2,1,28.7
16334,3,8,14,3.0,83.1,1,3.2
16334,1,12,7,6.4,188.9,1,3.5
66304,1,3,13,34.7,755.1,0,49.2
12602,6,4,22,6.4,620.9,1,4.1
12076,5,8,15,32.8,629.9,1,27.4
16604,2,5,4,6.7,392.6,1,4.2
12625,3,5,11,2.5,155.7,1,1.3
12602,3,9,18,12.5,41.7,1,12.9
12602,5,7,18,29.7,11.4,1,28.4
12076,0,9,11,4.3,354.5,1,2.9
16525,1,9,13,36.4,80.0,1,44.6
56362,1,4,9,4.3,467.7,0,7.7
16334,6,8,9,14.3,468.7,1,20.7
12082,4,1,14,9.2,585.5,1,9.8
66301,5,3,15,10.1,759.3,0,2.4
16336,2,1,5,3.9,294.4,1,0.0
16525,5,4,23,7.3,332.3,1,7.8
12602,2,4,21,10.4,129.4,1,10.1
16346,1,11,15,0.0,285.3,1,0.0
56362,4,3,21,8.7,199.6,0,13.4
16650,0,6,5,6.9,232.6,1,16.5
16629,4,3,5,4.1,225.5,1,15.6
12082,6,12,22,6.2,271.1,1,5.8
16650,3,5,7,10.3,213.4,1,0.0
16525,3,6,22,30.1,543.6,1,36.6
12626,2,11,4,1.0,754.8,1,11.5
16336,2,7,14,20.7,452.1,1,26.1
16606,0,4,10,7.3,752.6,1,4.4
16629,6,9,20,14.4,590.2,1,20.1
16336,2,9,21,17.0,369.1,1,29.6
12626,0,4,23,17.1,628.0,1,17.9
16525,5,4,16,4.3,760.8,1,9.1
12601,0,10,18,11.1,185.9,1,14.2
12076,4,11,14,3.9,100.1,1,0.0
16650,1,6,8,10.9,555.5,1,4.4
12076,3,12,19,7.4,500.2,1,16.6
16526,4,11,18,13.6,466.0,1,15.5
66301,1,4,5,34.1,113.1,0,27.4
56362,2,10,19,15.9,208.5,0,24.8
16606,2,4,8,1.8,293.9,1,2.2
12431,3,8,11,13.3,388.2,1,7.5
16334,4,11,13,7.4,426.8,1,0.3
12625,1,10,10,28.4,593.8,1,33.5
12431,5,6,5,4.5,761.2,1,9.2
66301,3,5,8,17.3,234.7,0,21.2
16336,0,3,19,22.9,735.7,1,39.5
12076,0,7,22,18.3,202.8,1,19.1
16606,2,8,21,5.6,55.3,1,3.1
12076,0,2,18,12.1,689.6,1,0.0
12602,5,6,17,2.7,159.3,1,2.6
16334,0,1,19,8.8,447.2,1,4.2
66302,5,11,10,7.5,75.3,0,8.6
16336,0,2,18,9.3,320.9,1,7.8
16606,3,7,8,7.9,77.2,1,5.0
16606,3,10,9,6.0,592.6,1,8.8
66304,0,12,18,4.4,715.9,0,6.9
12601,5,7,16,18.2,674.4,1,13.9
16629,6,6,13,12.1,320.2,1,19.7
16650,5,6,11,10.6,575.9,1,7.9
16650,4,6,20,39.0,790.6,1,50.1
16334,6,10,18,23.5,37.3,1,29.9
12431,2,12,4,1.1,415.7,1,5.1
16336,5,1,20,31.4,146.9,1,27.8
66301,3,11,4,27.4,368.4,0,41.9
12082,4,7,6,19.6,40.6,1,17.6
16329,3,9,7,0.0,372.3,1,2.3
16336,4,11,23,3.9,721.0,1,0.0
16336,6,2,18,21.1,283.9,1,16.4
16329,0,1,19,15.5,505.8,1,16.8
16604,1,4,14,12.6,713.0,1,0.0
12602,3,2,11,2.9,247.0,1,6.6
12076,4,12,15,6.2,581.0,1,8.1
16525,2,7,22,8.2,435.7,1,10.7
16650,2,10,20,30.6,713.0,1,28.1
16336,3,4,15,6.1,284.7,1,3.5
12602,5,4,15,16.4,467.7,1,13.8
12626,4,4,21,1.9,62.7,1,8.4
66302,0,3,9,30.1,787.2,0,41.0
12601,1,3,12,8.8,178.3,1,2.6
12625,0,3,9,8.6,651.0,1,11.7
56362,0,11,12,15.5,745.7,0,12.2
12082,6,1,10,9.9,534.5,1,8.1
12602,2,7,6,4.2,168.2,1,5.9
12602,3,5,10,18.3,210.1,1,24.8
16346,3,3,16,18.6,678.8,1,18.6
12076,0,3,13,10.6,657.2,1,4.5
66304,0,8,19,39.3,496.3,0,52.6
16650,6,10,15,17.0,756.0,1,20.0
12626,3,5,22,4.8,363.4,1,4.8
12625,4,4,6,12.6,659.7,1,19.9
12431,0,3,21,0.4,657.3,1,10.2
12626,2,5,7,28.9,234.3,1,28.8
66302,4,11,19,0.6,581.4,0,0.0
56362,2,1,4,9.8,762.4,0,4.8
12626,0,8,21,22.3,722.5,1,25.4
12626,2,5,11,3.8,143.3,1,6.4
66301,1,7,4,2.9,290.5,0,0.0
12626,5,1,18,4.8,321.2,1,5.0
66303,1,1,9,0.6,237.3,0,5.4
16650,1,3,4,27.8,573.7,1,36.8
56362,5,3,9,18.3,763.0,0,20.5
66301,0,11,7,2.5,636.7,0,5.8
16604,6,3,9,11.6,321.2,1,6.7
66301,4,8,19,11.6,510.1,0,12.7
12601,2,5,10,7.2,591.1,1,14.4
12601,4,7,20,12.6,656.3,1,8.4
12082,0,6,16,15.3,542.5,1,5.7
16525,6,8,11,26.7,693.5,1,20.7
56361,3,6,23,24.1,40.6,0,25.5
66302,0,10,12,3.2,190.8,0,0.0
16525,0,3,23,32.1,300.1,1,42.1
56362,3,1,5,43.2,264.2,0,39.3
56362,4,12,15,12.1,711.8,0,12.8
12625,1,6,11,14.1,169.1,1,19.1
16346,0,4,7,7.9,484.3,1,12.8
16525,2,2,14,8.5,455.2,1,15.0
16336,4,10,5,13.4,747.8,1,15.4
66304,4,5,20,16.6,247.3,0,11.3
12601,5,6,16,18.3,43.5,1,14.0
12602,0,7,16,28.3,199.2,1,23.1
16346,6,5,11,18.4,524.5,1,19.0
56362,5,7,5,29.4,743.7,0,43.1
16606,1,9,15,12.0,47.7,1,4.0
66302,0,11,12,44.5,761.1,0,40.3
16525,1,8,19,6.0,561.5,1,11.0
66301,0,7,16,4.9,636.3,0,7.9
12602,2,3,14,6.5,36.9,1,4.6
12082,6,9,9,3.3,453.7,1,4.0
16336,6,6,6,7.1,167.3,1,0.0
12625,6,2,4,5.7,57.6,1,0.0
66303,2,11,4,29.9,554.3,0,26.6
16650,4,6,13,5.2,260.6,1,5.9
66301,1,1,18,7.9,327.1,0,1.9
66303,5,5,6,29.2,672.2,0,35.8
66301,5,1,6,4.2,125.0,0,2.4
12601,5,9,16,6.4,556.6,1,3.3
16629,0,3,20,6.5,133.5,1,14.0
56362,0,2,5,7.1,751.5,0,20.8
12431,6,1,16,8.0,753.5,1,0.0
12625,3,1,21,3.2,159.4,1,4.6
66302,2,2,7,0.3,90.7,0,0.3
16525,4,10,12,0.0,345.7,1,0.0
16525,1,7,7,7.2,524.1,1,3.8
16329,6,12,8,2.3,442.0,1,10.1
12431,2,4,6,4.1,614.1,1,9.5
66304,2,1,23,29.7,79.9,0,15.7
66304,2,8,11,26.9,593.9,0,33.6
16606,5,4,10,5.3,524.6,1,8.2
12076,1,11,21,7.5,303.0,1,0.0
12431,1,4,23,10.3,592.1,1,0.5
66303,1,6,8,32.7,569.2,0,30.6
16604,3,7,15,14.8,391.6,1,9.9
12076,0,9,15,10.2,39.2,1,17.2
66301,0,3,5,30.2,250.4,0,34.0
56362,3,11,4,11.5,487.6,0,8.4
66302,5,2,19,24.5,545.4,0,34.1
12602,0,12,5,11.8,511.0,1,11.1
66302,6,10,15,3.6,14.0,0,0.0
16604,5,10,19,1.6,154.1,1,10.2
12082,2,3,8,2.6,65.5,1,2.2
66303,3,7,4,5.2,536.0,0,14.3
16334,6,7,22,5.7,313.7,1,4.6
12626,2,1,8,4.5,294.7,1,6.1
16346,1,5,15,1.6,357.7,1,4.8
56361,2,4,4,6.8,782.6,0,6.7
16629,5,9,4,0.0,391.2,1,4.3
16526,4,3,13,20.8,651.8,1,15.2
12082,4,4,12,5.1,227.9,1,2.1
12625,4,2,18,23.8,674.8,1,22.2
16629,3,5,8,1.6,192.7,1,8.6
66301,6,4,17,9.2,529.7,0,18.1
16334,0,3,6,0.0,260.2,1,8.0
12601,6,10,11,0.0,311.0,1,3.1
12626,6,4,11,0.9,236.2,1,6.9
12625,5,6,19,25.6,220.4,1,35.8
12625,0,1,17,0.0,118.7,1,0.0
16346,5,8,8,4.0,343.6,1,13.3
16526,5,9,13,3.6,138.9,1,13.6
56361,5,11,5,15.5,109.0,0,27.0
16525,2,10,4,3.6,345.7,1,9.8
12431,3,5,14,9.3,140.1,1,17.5
16650,4,4,22,14.9,236.2,1,0.2
66302,6,4,19,18.4,690.6,0,6.7
16336,0,2,18,11.1,357.6,1,12.8
66304,6,11,13,0.0,211.8,0,5.9
16329,2,1,19,19.4,510.2,1,26.9
16346,5,2,22,8.0,416.1,1,5.4
16606,4,8,20,10.4,366.1,1,7.6
12076,1,9,12,7.2,369.4,1,7.0
16525,5,1,7,4.3,261.6,1,14.1
16526,2,5,10,22.1,114.6,1,18.5
12602,3,9,14,4.4,276.4,1,5.8
66303,3,6,19,9.1,183.3,0,15.2
12076,2,9,10,15.8,795.2,1,5.5
16526,0,5,9,6.1,517.6,1,9.9
12602,4,12,15,3.2,756.7,1,3.7
16334,5,6,14,4.5,457.3,1,16.6
16329,0,10,6,3.6,673.3,1,0.5
16526,0,7,9,7.5,183.2,1,7.6
56362,1,1,17,0.0,59.5,0,5.1
16606,0,9,22,37.3,641.7,1,33.9
66304,1,7,22,33.7,43.7,0,28.8
16346,2,2,6,0.5,323.3,1,0.0
16629,0,11,17,2.2,685.0,1,0.0
66302,5,2,18,11.7,267.5,0,8.4
12625,3,7,15,27.8,528.2,1,24.5
12601,3,5,23,3.3,675.6,1,0.7
16334,5,8,5,6.4,551.6,1,4.2
16336,5,11,16,4.4,714.9,1,10.3
66303,0,11,22,31.3,338.7,0,34.9
56362,5,7,23,6.2,208.9,0,6.5
16604,0,5,13,17.2,680.3,1,9.4
16650,1,7,4,19.0,771.4,1,26.7
16329,6,11,7,0.6,532.4,1,0.0
16650,5,4,14,2.2,663.8,1,8.4
16336,0,5,7,10.8,237.0,1,12.3
16346,0,3,11,4.7,267.3,1,4.9
56362,3,8,13,49.2,648.7,0,55.6
16336,0,2,9,13.4,186.3,1,12.6
12602,6,11,22,12.0,401.5,1,6.0
16329,0,4,14,0.8,586.2,1,5.5
66301,4,7,18,0.4,191.7,0,19.4
12626,5,9,5,35.6,49.8,1,34.8
16629,3,6,19,23.4,521.7,1,17.8
12625,5,3,16,6.5,530.6,1,1.6
16525,4,7,6,6.2,414.3,1,9.8
66303,4,4,8,7.3,525.5,0,19.4
16629,5,1,16,0.7,219.7,1,6.2
16606,5,3,21,17.6,372.0,1,11.7
12625,0,8,9,4.0,746.6,1,9.7
12602,6,8,15,1.0,164.5,1,1.0
12625,0,11,20,2.7,432.5,1,0.0
12082,5,3,14,12.7,491.9,1,14.8
12082,6,1,4,4.2,717.4,1,1.9
16336,2,11,23,29.7,170.5,1,33.4
16346,2,12,16,8.8,24.3,1,10.4
16346,6,2,15,18.4,796.2,1,21.6
56361,1,12,21,15.6,231.3,0,2.5
16336,3,1,16,12.0,127.5,1,8.7
66304,3,6,10,8.5,724.9,0,0.0
12625,2,8,19,16.5,471.6,1,22.5
16650,4,1,5,12.8,279.3,1,12.5
12626,1,7,22,7.5,557.9,1,10.9
16526,0,11,22,8.4,458.6,1,8.5
16604,6,2,12,4.4,11.3,1,14.0
16334,0,4,12,11.7,738.5,1,4.1
16650,3,9,12,3.3,569.6,1,7.9
16346,2,1,16,7.6,334.7,1,10.1
16650,2,1,4,6.9,415.5,1,10.6
16526,1,5,9,2.5,262.4,1,18.3
12626,3,11,17,12.7,265.1,1,18.1
16334,4,10,20,10.5,679.4,1,13.7
56361,2,6,20,89.0,599.6,0,76.1
16336,5,1,18,5.2,691.6,1,0.0
16329,1,4,4,8.9,781.1,1,8.6
16329,0,4,8,35.7,532.0,1,41.6
12626,0,2,11,14.8,12.7,1,9.8
12601,1,10,7,43.1,548.8,1,58.0
